month,clean_hour,market_price_eur_mwh,hp_hc_price_eur_mwh
Juin 2015,Dimanche 6h,14.445,52.87
Juin 2015,Dimanche 7h,20.24,108.83
Juin 2015,Dimanche 8h,24.105,108.83
Juin 2015,Dimanche 9h,25.7675,108.83
Juin 2015,Dimanche 10h,26.7125,108.83
Juin 2015,Dimanche 11h,26.212500000000002,108.83
Juin 2015,Dimanche 12h,28.9325,108.83
Juin 2015,Dimanche 13h,28.65,108.83
Juin 2015,Dimanche 14h,28.035,108.83
Juin 2015,Dimanche 15h,26.2975,108.83
Juin 2015,Dimanche 16h,27.1325,108.83
Juin 2015,Dimanche 17h,27.2675,108.83
Juin 2015,Dimanche 18h,32.55,108.83
Juin 2015,Dimanche 19h,38.5325,108.83
Juin 2015,Dimanche 20h,38.0625,108.83
Juin 2015,Dimanche 21h,36.3975,108.83
Juin 2015,Dimanche 22h,43.8625,52.87
Juin 2015,Dimanche 23h,40.0975,52.87
Juillet 2015,Lundi 0h,30.087500000000002,52.87
Juillet 2015,Lundi 1h,26.1975,52.87
Juillet 2015,Lundi 2h,22.7375,52.87
Juillet 2015,Lundi 3h,19.93,52.87
Juillet 2015,Lundi 4h,19.665,52.87
Juillet 2015,Lundi 5h,20.9925,52.87
Juillet 2015,Lundi 6h,26.51,52.87
Juillet 2015,Lundi 7h,31.1525,108.83
Juillet 2015,Lundi 8h,34.0275,108.83
Juillet 2015,Lundi 9h,35.455,108.83
Juillet 2015,Lundi 10h,33.265,108.83
Juillet 2015,Lundi 11h,37.3525,108.83
Juillet 2015,Lundi 12h,37.66,108.83
Juillet 2015,Lundi 13h,35.65,108.83
Juillet 2015,Lundi 14h,35.4075,108.83
Juillet 2015,Lundi 15h,32.9025,108.83
Juillet 2015,Lundi 16h,33.5625,108.83
Juillet 2015,Lundi 17h,34.7575,108.83
Juillet 2015,Lundi 18h,37.5075,108.83
Juillet 2015,Lundi 19h,38.44,108.83
Juillet 2015,Lundi 20h,37.47,108.83
Juillet 2015,Lundi 21h,36.415,108.83
Juillet 2015,Lundi 22h,38.02,52.87
Juillet 2015,Lundi 23h,34.1075,52.87
Juillet 2015,Mardi 0h,35.8525,52.87
Juillet 2015,Mardi 1h,30.162499999999998,52.87
Juillet 2015,Mardi 2h,28.57,52.87
Juillet 2015,Mardi 3h,23.885,52.87
Juillet 2015,Mardi 4h,23.89,52.87
Juillet 2015,Mardi 5h,26.8375,52.87
Juillet 2015,Mardi 6h,32.75,52.87
Juillet 2015,Mardi 7h,41.2425,108.83
Juillet 2015,Mardi 8h,45.49,108.83
Juillet 2015,Mardi 9h,45.62,108.83
Juillet 2015,Mardi 10h,45.04,108.83
Juillet 2015,Mardi 11h,47.04,108.83
Juillet 2015,Mardi 12h,49.015,108.83
Juillet 2015,Mardi 13h,47.15,108.83
Juillet 2015,Mardi 14h,44.5,108.83
Juillet 2015,Mardi 15h,43.265,108.83
Juillet 2015,Mardi 16h,43.415,108.83
Juillet 2015,Mardi 17h,45.74,108.83
Juillet 2015,Mardi 18h,45.980000000000004,108.83
Juillet 2015,Mardi 19h,50.995,108.83
Juillet 2015,Mardi 20h,47.3725,108.83
Juillet 2015,Mardi 21h,44.775,108.83
Juillet 2015,Mardi 22h,47.085,52.87
Juillet 2015,Mardi 23h,39.652499999999996,52.87
Juillet 2015,Mercredi 0h,34.74,52.87
Juillet 2015,Mercredi 1h,31.548000000000002,52.87
Juillet 2015,Mercredi 2h,29.7,52.87
Juillet 2015,Mercredi 3h,26.2,52.87
Juillet 2015,Mercredi 4h,26.252,52.87
Juillet 2015,Mercredi 5h,30.528,52.87
Juillet 2015,Mercredi 6h,34.562,52.87
Juillet 2015,Mercredi 7h,45.126,108.83
Juillet 2015,Mercredi 8h,48.624,108.83
Juillet 2015,Mercredi 9h,47.628,108.83
Juillet 2015,Mercredi 10h,47.396,108.83
Juillet 2015,Mercredi 11h,48.274,108.83
Juillet 2015,Mercredi 12h,45.018,108.83
Juillet 2015,Mercredi 13h,42.684,108.83
Juillet 2015,Mercredi 14h,42.428,108.83
Juillet 2015,Mercredi 15h,40.512,108.83
Juillet 2015,Mercredi 16h,40.412,108.83
Juillet 2015,Mercredi 17h,44.046,108.83
Juillet 2015,Mercredi 18h,46.0,108.83
Juillet 2015,Mercredi 19h,47.022000000000006,108.83
Juillet 2015,Mercredi 20h,45.178,108.83
Juillet 2015,Mercredi 21h,43.376,108.83
Juillet 2015,Mercredi 22h,44.874,52.87
Juillet 2015,Mercredi 23h,38.902,52.87
Juillet 2015,Jeudi 0h,35.465999999999994,52.87
Juillet 2015,Jeudi 1h,32.174,52.87
Juillet 2015,Jeudi 2h,32.164,52.87
Juillet 2015,Jeudi 3h,27.610000000000003,52.87
Juillet 2015,Jeudi 4h,27.407999999999998,52.87
Juillet 2015,Jeudi 5h,31.222,52.87
Juillet 2015,Jeudi 6h,36.418,52.87
Juillet 2015,Jeudi 7h,46.106,108.83
Juillet 2015,Jeudi 8h,46.524,108.83
Juillet 2015,Jeudi 9h,48.56,108.83
Juillet 2015,Jeudi 10h,47.248000000000005,108.83
Juillet 2015,Jeudi 11h,47.888,108.83
Juillet 2015,Jeudi 12h,47.480000000000004,108.83
Juillet 2015,Jeudi 13h,46.07,108.83
Juillet 2015,Jeudi 14h,45.745999999999995,108.83
Juillet 2015,Jeudi 15h,44.128,108.83
Juillet 2015,Jeudi 16h,42.692,108.83
Juillet 2015,Jeudi 17h,45.916,108.83
Juillet 2015,Jeudi 18h,52.803999999999995,108.83
Juillet 2015,Jeudi 19h,55.076,108.83
Juillet 2015,Jeudi 20h,52.482000000000006,108.83
Juillet 2015,Jeudi 21h,48.892,108.83
Juillet 2015,Jeudi 22h,48.068,52.87
Juillet 2015,Jeudi 23h,42.239999999999995,52.87
Juillet 2015,Vendredi 0h,36.352,52.87
Juillet 2015,Vendredi 1h,32.67,52.87
Juillet 2015,Vendredi 2h,31.064,52.87
Juillet 2015,Vendredi 3h,28.494,52.87
Juillet 2015,Vendredi 4h,28.008,52.87
Juillet 2015,Vendredi 5h,29.456,52.87
Juillet 2015,Vendredi 6h,35.64,52.87
Juillet 2015,Vendredi 7h,45.224000000000004,108.83
Juillet 2015,Vendredi 8h,47.146,108.83
Juillet 2015,Vendredi 9h,47.644,108.83
Juillet 2015,Vendredi 10h,46.224000000000004,108.83
Juillet 2015,Vendredi 11h,44.858,108.83
Juillet 2015,Vendredi 12h,44.33,108.83
Juillet 2015,Vendredi 13h,41.882,108.83
Juillet 2015,Vendredi 14h,40.37,108.83
Juillet 2015,Vendredi 15h,38.244,108.83
Juillet 2015,Vendredi 16h,38.486000000000004,108.83
Juillet 2015,Vendredi 17h,41.658,108.83
Juillet 2015,Vendredi 18h,46.14,108.83
Juillet 2015,Vendredi 19h,49.178,108.83
Juillet 2015,Vendredi 20h,46.412,108.83
Juillet 2015,Vendredi 21h,43.412,108.83
Juillet 2015,Vendredi 22h,44.648,52.87
Juillet 2015,Vendredi 23h,41.054,52.87
Juillet 2015,Samedi 0h,34.94,52.87
Juillet 2015,Samedi 1h,31.497500000000002,52.87
Juillet 2015,Samedi 2h,28.895,52.87
Juillet 2015,Samedi 3h,25.515,52.87
Juillet 2015,Samedi 4h,25.41,52.87
Juillet 2015,Samedi 5h,27.27,52.87
Juillet 2015,Samedi 6h,31.4375,52.87
Juillet 2015,Samedi 7h,35.487500000000004,108.83
Juillet 2015,Samedi 8h,42.4325,108.83
Juillet 2015,Samedi 9h,45.35,108.83
Juillet 2015,Samedi 10h,39.88,108.83
Juillet 2015,Samedi 11h,38.965,108.83
Juillet 2015,Samedi 12h,37.379999999999995,108.83
Juillet 2015,Samedi 13h,35.465,108.83
Juillet 2015,Samedi 14h,34.5025,108.83
Juillet 2015,Samedi 15h,31.7075,108.83
Juillet 2015,Samedi 16h,31.717499999999998,108.83
Juillet 2015,Samedi 17h,35.5175,108.83
Juillet 2015,Samedi 18h,40.3575,108.83
Juillet 2015,Samedi 19h,42.1225,108.83
Juillet 2015,Samedi 20h,41.125,108.83
Juillet 2015,Samedi 21h,39.5225,108.83
Juillet 2015,Samedi 22h,43.9625,52.87
Juillet 2015,Samedi 23h,41.8775,52.87
Juillet 2015,Dimanche 0h,30.085,52.87
Juillet 2015,Dimanche 1h,25.7425,52.87
Juillet 2015,Dimanche 2h,22.6575,52.87
Juillet 2015,Dimanche 3h,19.939999999999998,52.87
Juillet 2015,Dimanche 4h,19.54,52.87
Juillet 2015,Dimanche 5h,21.865,52.87
Juillet 2015,Dimanche 6h,24.985,52.87
Juillet 2015,Dimanche 7h,33.36,108.83
Juillet 2015,Dimanche 8h,37.515,108.83
Juillet 2015,Dimanche 9h,39.230000000000004,108.83
Juillet 2015,Dimanche 10h,38.4975,108.83
Juillet 2015,Dimanche 11h,36.405,108.83
Juillet 2015,Dimanche 12h,36.410000000000004,108.83
Juillet 2015,Dimanche 13h,34.025,108.83
Juillet 2015,Dimanche 14h,32.56,108.83
Juillet 2015,Dimanche 15h,29.66,108.83
Juillet 2015,Dimanche 16h,30.517500000000002,108.83
Juillet 2015,Dimanche 17h,32.945,108.83
Juillet 2015,Dimanche 18h,34.1875,108.83
Juillet 2015,Dimanche 19h,37.4625,108.83
Juillet 2015,Dimanche 20h,35.98,108.83
Juillet 2015,Dimanche 21h,35.1475,108.83
Juillet 2015,Dimanche 22h,37.775,52.87
Juillet 2015,Dimanche 23h,35.2325,52.87
Août 2015,Lundi 0h,31.704,52.87
Août 2015,Lundi 1h,29.128000000000004,52.87
Août 2015,Lundi 2h,26.45,52.87
Août 2015,Lundi 3h,25.338,52.87
Août 2015,Lundi 4h,24.736,52.87
Août 2015,Lundi 5h,28.97,52.87
Août 2015,Lundi 6h,36.574,52.87
Août 2015,Lundi 7h,40.694,108.83
Août 2015,Lundi 8h,45.432,108.83
Août 2015,Lundi 9h,45.024,108.83
Août 2015,Lundi 10h,43.408,108.83
Août 2015,Lundi 11h,44.268,108.83
Août 2015,Lundi 12h,42.848,108.83
Août 2015,Lundi 13h,43.158,108.83
Août 2015,Lundi 14h,39.996,108.83
Août 2015,Lundi 15h,37.966,108.83
Août 2015,Lundi 16h,37.632,108.83
Août 2015,Lundi 17h,38.5,108.83
Août 2015,Lundi 18h,44.20399999999999,108.83
Août 2015,Lundi 19h,49.112,108.83
Août 2015,Lundi 20h,44.05,108.83
Août 2015,Lundi 21h,39.510000000000005,108.83
Août 2015,Lundi 22h,38.589999999999996,52.87
Août 2015,Lundi 23h,35.858,52.87
Août 2015,Mardi 0h,33.51,52.87
Août 2015,Mardi 1h,31.0225,52.87
Août 2015,Mardi 2h,28.85,52.87
Août 2015,Mardi 3h,23.7575,52.87
Août 2015,Mardi 4h,22.2475,52.87
Août 2015,Mardi 5h,27.0325,52.87
Août 2015,Mardi 6h,33.89,52.87
Août 2015,Mardi 7h,39.835,108.83
Août 2015,Mardi 8h,47.275,108.83
Août 2015,Mardi 9h,52.115,108.83
Août 2015,Mardi 10h,45.65,108.83
Août 2015,Mardi 11h,43.235,108.83
Août 2015,Mardi 12h,40.4075,108.83
Août 2015,Mardi 13h,39.5375,108.83
Août 2015,Mardi 14h,37.515,108.83
Août 2015,Mardi 15h,36.685,108.83
Août 2015,Mardi 16h,36.127500000000005,108.83
Août 2015,Mardi 17h,37.7175,108.83
Août 2015,Mardi 18h,43.6175,108.83
Août 2015,Mardi 19h,45.6875,108.83
Août 2015,Mardi 20h,44.0225,108.83
Août 2015,Mardi 21h,42.5375,108.83
Août 2015,Mardi 22h,41.1075,52.87
Août 2015,Mardi 23h,36.120000000000005,52.87
Août 2015,Mercredi 0h,29.4175,52.87
Août 2015,Mercredi 1h,27.0875,52.87
Août 2015,Mercredi 2h,25.73,52.87
Août 2015,Mercredi 3h,22.5275,52.87
Août 2015,Mercredi 4h,22.285,52.87
Août 2015,Mercredi 5h,25.035,52.87
Août 2015,Mercredi 6h,28.98,52.87
Août 2015,Mercredi 7h,36.5,108.83
Août 2015,Mercredi 8h,39.135000000000005,108.83
Août 2015,Mercredi 9h,38.79,108.83
Août 2015,Mercredi 10h,37.2875,108.83
Août 2015,Mercredi 11h,37.8075,108.83
Août 2015,Mercredi 12h,35.7025,108.83
Août 2015,Mercredi 13h,33.9325,108.83
Août 2015,Mercredi 14h,33.765,108.83
Août 2015,Mercredi 15h,33.5625,108.83
Août 2015,Mercredi 16h,34.285,108.83
Août 2015,Mercredi 17h,36.015,108.83
Août 2015,Mercredi 18h,39.9,108.83
Août 2015,Mercredi 19h,41.795,108.83
Août 2015,Mercredi 20h,38.6225,108.83
Août 2015,Mercredi 21h,41.5625,108.83
Août 2015,Mercredi 22h,34.4,52.87
Août 2015,Mercredi 23h,32.644999999999996,52.87
Août 2015,Jeudi 0h,27.197499999999998,52.87
Août 2015,Jeudi 1h,24.9975,52.87
Août 2015,Jeudi 2h,23.095,52.87
Août 2015,Jeudi 3h,19.9725,52.87
Août 2015,Jeudi 4h,17.177500000000002,52.87
Août 2015,Jeudi 5h,21.9375,52.87
Août 2015,Jeudi 6h,29.627499999999998,52.87
Août 2015,Jeudi 7h,33.1225,108.83
Août 2015,Jeudi 8h,36.8725,108.83
Août 2015,Jeudi 9h,40.0125,108.83
Août 2015,Jeudi 10h,39.942499999999995,108.83
Août 2015,Jeudi 11h,41.0925,108.83
Août 2015,Jeudi 12h,40.5525,108.83
Août 2015,Jeudi 13h,39.2425,108.83
Août 2015,Jeudi 14h,37.61,108.83
Août 2015,Jeudi 15h,35.505,108.83
Août 2015,Jeudi 16h,34.395,108.83
Août 2015,Jeudi 17h,35.230000000000004,108.83
Août 2015,Jeudi 18h,38.152499999999996,108.83
Août 2015,Jeudi 19h,39.8125,108.83
Août 2015,Jeudi 20h,38.3975,108.83
Août 2015,Jeudi 21h,36.765,108.83
Août 2015,Jeudi 22h,38.1375,52.87
Août 2015,Jeudi 23h,32.9975,52.87
Août 2015,Vendredi 0h,30.282500000000002,52.87
Août 2015,Vendredi 1h,27.965,52.87
Août 2015,Vendredi 2h,26.59,52.87
Août 2015,Vendredi 3h,23.515,52.87
Août 2015,Vendredi 4h,22.0375,52.87
Août 2015,Vendredi 5h,26.225,52.87
Août 2015,Vendredi 6h,32.3,52.87
Août 2015,Vendredi 7h,36.2,108.83
Août 2015,Vendredi 8h,39.095,108.83
Août 2015,Vendredi 9h,39.845,108.83
Août 2015,Vendredi 10h,37.5425,108.83
Août 2015,Vendredi 11h,38.405,108.83
Août 2015,Vendredi 12h,40.0725,108.83
Août 2015,Vendredi 13h,38.4125,108.83
Août 2015,Vendredi 14h,37.36,108.83
Août 2015,Vendredi 15h,34.6625,108.83
Août 2015,Vendredi 16h,34.4925,108.83
Août 2015,Vendredi 17h,35.415,108.83
Août 2015,Vendredi 18h,39.1125,108.83
Août 2015,Vendredi 19h,39.894999999999996,108.83
Août 2015,Vendredi 20h,38.620000000000005,108.83
Août 2015,Vendredi 21h,38.2775,108.83
Août 2015,Vendredi 22h,43.135000000000005,52.87
Août 2015,Vendredi 23h,39.4825,52.87
Août 2015,Samedi 0h,36.989999999999995,52.87
Août 2015,Samedi 1h,31.984,52.87
Août 2015,Samedi 2h,30.064,52.87
Août 2015,Samedi 3h,26.212,52.87
Août 2015,Samedi 4h,23.73,52.87
Août 2015,Samedi 5h,25.733999999999998,52.87
Août 2015,Samedi 6h,29.812,52.87
Août 2015,Samedi 7h,32.374,108.83
Août 2015,Samedi 8h,32.8,108.83
Août 2015,Samedi 9h,34.896,108.83
Août 2015,Samedi 10h,34.598,108.83
Août 2015,Samedi 11h,34.348,108.83
Août 2015,Samedi 12h,34.634,108.83
Août 2015,Samedi 13h,31.726,108.83
Août 2015,Samedi 14h,29.580000000000002,108.83
Août 2015,Samedi 15h,28.748,108.83
Août 2015,Samedi 16h,29.812,108.83
Août 2015,Samedi 17h,33.906,108.83
Août 2015,Samedi 18h,37.824,108.83
Août 2015,Samedi 19h,38.42,108.83
Août 2015,Samedi 20h,37.63,108.83
Août 2015,Samedi 21h,36.144,108.83
Août 2015,Samedi 22h,37.674,52.87
Août 2015,Samedi 23h,34.934,52.87
Août 2015,Dimanche 0h,36.056,52.87
Août 2015,Dimanche 1h,32.588,52.87
Août 2015,Dimanche 2h,29.951999999999998,52.87
Août 2015,Dimanche 3h,26.344,52.87
Août 2015,Dimanche 4h,24.176,52.87
Août 2015,Dimanche 5h,24.996000000000002,52.87
Août 2015,Dimanche 6h,27.727999999999998,52.87
Août 2015,Dimanche 7h,28.97,108.83
Août 2015,Dimanche 8h,31.274,108.83
Août 2015,Dimanche 9h,30.913999999999998,108.83
Août 2015,Dimanche 10h,31.101999999999997,108.83
Août 2015,Dimanche 11h,32.772000000000006,108.83
Août 2015,Dimanche 12h,34.786,108.83
Août 2015,Dimanche 13h,32.05,108.83
Août 2015,Dimanche 14h,28.55,108.83
Août 2015,Dimanche 15h,26.746,108.83
Août 2015,Dimanche 16h,26.184000000000005,108.83
Août 2015,Dimanche 17h,28.928000000000004,108.83
Août 2015,Dimanche 18h,35.838,108.83
Août 2015,Dimanche 19h,41.202,108.83
Août 2015,Dimanche 20h,39.222,108.83
Août 2015,Dimanche 21h,37.916000000000004,108.83
Août 2015,Dimanche 22h,37.414,52.87
Août 2015,Dimanche 23h,35.552,52.87
Septembre 2015,Lundi 0h,34.315,52.87
Septembre 2015,Lundi 1h,29.1425,52.87
Septembre 2015,Lundi 2h,26.7575,52.87
Septembre 2015,Lundi 3h,22.46,52.87
Septembre 2015,Lundi 4h,23.48,52.87
Septembre 2015,Lundi 5h,27.845,52.87
Septembre 2015,Lundi 6h,41.5625,52.87
Septembre 2015,Lundi 7h,50.129999999999995,108.83
Septembre 2015,Lundi 8h,51.0425,108.83
Septembre 2015,Lundi 9h,48.3975,108.83
Septembre 2015,Lundi 10h,45.845,108.83
Septembre 2015,Lundi 11h,45.739999999999995,108.83
Septembre 2015,Lundi 12h,45.67,108.83
Septembre 2015,Lundi 13h,42.855000000000004,108.83
Septembre 2015,Lundi 14h,44.085,108.83
Septembre 2015,Lundi 15h,40.824999999999996,108.83
Septembre 2015,Lundi 16h,42.0075,108.83
Septembre 2015,Lundi 17h,42.065,108.83
Septembre 2015,Lundi 18h,44.365,108.83
Septembre 2015,Lundi 19h,49.3375,108.83
Septembre 2015,Lundi 20h,48.835,108.83
Septembre 2015,Lundi 21h,41.3025,108.83
Septembre 2015,Lundi 22h,41.5025,52.87
Septembre 2015,Lundi 23h,39.325,52.87
Septembre 2015,Mardi 0h,30.156,52.87
Septembre 2015,Mardi 1h,26.966,52.87
Septembre 2015,Mardi 2h,25.094,52.87
Septembre 2015,Mardi 3h,21.514,52.87
Septembre 2015,Mardi 4h,19.198,52.87
Septembre 2015,Mardi 5h,25.192,52.87
Septembre 2015,Mardi 6h,33.72,52.87
Septembre 2015,Mardi 7h,42.9,108.83
Septembre 2015,Mardi 8h,44.894,108.83
Septembre 2015,Mardi 9h,46.308,108.83
Septembre 2015,Mardi 10h,44.098,108.83
Septembre 2015,Mardi 11h,43.214,108.83
Septembre 2015,Mardi 12h,41.374,108.83
Septembre 2015,Mardi 13h,40.342,108.83
Septembre 2015,Mardi 14h,38.269999999999996,108.83
Septembre 2015,Mardi 15h,35.25,108.83
Septembre 2015,Mardi 16h,35.018,108.83
Septembre 2015,Mardi 17h,37.154,108.83
Septembre 2015,Mardi 18h,41.202,108.83
Septembre 2015,Mardi 19h,44.452,108.83
Septembre 2015,Mardi 20h,43.038,108.83
Septembre 2015,Mardi 21h,38.044,108.83
Septembre 2015,Mardi 22h,38.476,52.87
Septembre 2015,Mardi 23h,35.518,52.87
Septembre 2015,Mercredi 0h,39.598,52.87
Septembre 2015,Mercredi 1h,32.81,52.87
Septembre 2015,Mercredi 2h,31.748,52.87
Septembre 2015,Mercredi 3h,29.51,52.87
Septembre 2015,Mercredi 4h,28.427999999999997,52.87
Septembre 2015,Mercredi 5h,32.434000000000005,52.87
Septembre 2015,Mercredi 6h,43.980000000000004,52.87
Septembre 2015,Mercredi 7h,52.19199999999999,108.83
Septembre 2015,Mercredi 8h,56.02,108.83
Septembre 2015,Mercredi 9h,54.751999999999995,108.83
Septembre 2015,Mercredi 10h,53.742,108.83
Septembre 2015,Mercredi 11h,52.426,108.83
Septembre 2015,Mercredi 12h,50.664,108.83
Septembre 2015,Mercredi 13h,47.14,108.83
Septembre 2015,Mercredi 14h,44.088,108.83
Septembre 2015,Mercredi 15h,42.36,108.83
Septembre 2015,Mercredi 16h,41.704,108.83
Septembre 2015,Mercredi 17h,46.422000000000004,108.83
Septembre 2015,Mercredi 18h,59.842,108.83
Septembre 2015,Mercredi 19h,60.334,108.83
Septembre 2015,Mercredi 20h,54.48,108.83
Septembre 2015,Mercredi 21h,46.778,108.83
Septembre 2015,Mercredi 22h,43.436,52.87
Septembre 2015,Mercredi 23h,40.501999999999995,52.87
Septembre 2015,Jeudi 0h,34.504999999999995,52.87
Septembre 2015,Jeudi 1h,30.435,52.87
Septembre 2015,Jeudi 2h,29.9075,52.87
Septembre 2015,Jeudi 3h,25.1325,52.87
Septembre 2015,Jeudi 4h,23.814999999999998,52.87
Septembre 2015,Jeudi 5h,28.6175,52.87
Septembre 2015,Jeudi 6h,38.7375,52.87
Septembre 2015,Jeudi 7h,49.6175,108.83
Septembre 2015,Jeudi 8h,53.5475,108.83
Septembre 2015,Jeudi 9h,53.599999999999994,108.83
Septembre 2015,Jeudi 10h,51.13,108.83
Septembre 2015,Jeudi 11h,49.7775,108.83
Septembre 2015,Jeudi 12h,47.515,108.83
Septembre 2015,Jeudi 13h,46.735,108.83
Septembre 2015,Jeudi 14h,45.3,108.83
Septembre 2015,Jeudi 15h,43.85,108.83
Septembre 2015,Jeudi 16h,42.8975,108.83
Septembre 2015,Jeudi 17h,45.07,108.83
Septembre 2015,Jeudi 18h,50.8625,108.83
Septembre 2015,Jeudi 19h,55.5975,108.83
Septembre 2015,Jeudi 20h,50.03,108.83
Septembre 2015,Jeudi 21h,42.3825,108.83
Septembre 2015,Jeudi 22h,43.125,52.87
Septembre 2015,Jeudi 23h,42.795,52.87
Septembre 2015,Vendredi 0h,33.879999999999995,52.87
Septembre 2015,Vendredi 1h,30.130000000000003,52.87
Septembre 2015,Vendredi 2h,28.7875,52.87
Septembre 2015,Vendredi 3h,26.479999999999997,52.87
Septembre 2015,Vendredi 4h,26.89,52.87
Septembre 2015,Vendredi 5h,30.59,52.87
Septembre 2015,Vendredi 6h,42.260000000000005,52.87
Septembre 2015,Vendredi 7h,54.8725,108.83
Septembre 2015,Vendredi 8h,57.739999999999995,108.83
Septembre 2015,Vendredi 9h,58.650000000000006,108.83
Septembre 2015,Vendredi 10h,50.385,108.83
Septembre 2015,Vendredi 11h,47.6025,108.83
Septembre 2015,Vendredi 12h,43.894999999999996,108.83
Septembre 2015,Vendredi 13h,42.082499999999996,108.83
Septembre 2015,Vendredi 14h,42.035,108.83
Septembre 2015,Vendredi 15h,41.74,108.83
Septembre 2015,Vendredi 16h,42.65,108.83
Septembre 2015,Vendredi 17h,45.85,108.83
Septembre 2015,Vendredi 18h,50.015,108.83
Septembre 2015,Vendredi 19h,52.66,108.83
Septembre 2015,Vendredi 20h,51.7375,108.83
Septembre 2015,Vendredi 21h,45.8225,108.83
Septembre 2015,Vendredi 22h,44.87,52.87
Septembre 2015,Vendredi 23h,41.825,52.87
Septembre 2015,Samedi 0h,29.5825,52.87
Septembre 2015,Samedi 1h,30.634999999999998,52.87
Septembre 2015,Samedi 2h,26.8775,52.87
Septembre 2015,Samedi 3h,26.634999999999998,52.87
Septembre 2015,Samedi 4h,25.8875,52.87
Septembre 2015,Samedi 5h,27.0525,52.87
Septembre 2015,Samedi 6h,30.099999999999998,52.87
Septembre 2015,Samedi 7h,37.2425,108.83
Septembre 2015,Samedi 8h,39.565,108.83
Septembre 2015,Samedi 9h,41.3725,108.83
Septembre 2015,Samedi 10h,40.56,108.83
Septembre 2015,Samedi 11h,36.42,108.83
Septembre 2015,Samedi 12h,34.0325,108.83
Septembre 2015,Samedi 13h,32.295,108.83
Septembre 2015,Samedi 14h,30.84,108.83
Septembre 2015,Samedi 15h,31.8225,108.83
Septembre 2015,Samedi 16h,33.35,108.83
Septembre 2015,Samedi 17h,37.74,108.83
Septembre 2015,Samedi 18h,42.6725,108.83
Septembre 2015,Samedi 19h,45.89999999999999,108.83
Septembre 2015,Samedi 20h,43.095,108.83
Septembre 2015,Samedi 21h,36.197500000000005,108.83
Septembre 2015,Samedi 22h,36.025,52.87
Septembre 2015,Samedi 23h,35.6025,52.87
Septembre 2015,Dimanche 0h,31.28,52.87
Septembre 2015,Dimanche 1h,26.072499999999998,52.87
Septembre 2015,Dimanche 2h,24.415,52.87
Septembre 2015,Dimanche 3h,20.9,52.87
Septembre 2015,Dimanche 4h,20.3325,52.87
Septembre 2015,Dimanche 5h,22.7425,52.87
Septembre 2015,Dimanche 6h,23.775,52.87
Septembre 2015,Dimanche 7h,26.235,108.83
Septembre 2015,Dimanche 8h,29.9575,108.83
Septembre 2015,Dimanche 9h,30.94,108.83
Septembre 2015,Dimanche 10h,30.3725,108.83
Septembre 2015,Dimanche 11h,32.5725,108.83
Septembre 2015,Dimanche 12h,33.07,108.83
Septembre 2015,Dimanche 13h,30.65,108.83
Septembre 2015,Dimanche 14h,27.275000000000002,108.83
Septembre 2015,Dimanche 15h,24.48,108.83
Septembre 2015,Dimanche 16h,24.1,108.83
Septembre 2015,Dimanche 17h,28.1725,108.83
Septembre 2015,Dimanche 18h,34.1275,108.83
Septembre 2015,Dimanche 19h,40.3675,108.83
Septembre 2015,Dimanche 20h,42.285,108.83
Septembre 2015,Dimanche 21h,38.730000000000004,108.83
Septembre 2015,Dimanche 22h,38.08,52.87
Septembre 2015,Dimanche 23h,35.792500000000004,52.87
Octobre 2015,Lundi 0h,35.292500000000004,52.87
Octobre 2015,Lundi 1h,33.515,52.87
Octobre 2015,Lundi 2h,31.6175,52.87
Octobre 2015,Lundi 3h,26.1275,52.87
Octobre 2015,Lundi 4h,24.9725,52.87
Octobre 2015,Lundi 5h,28.622500000000002,52.87
Octobre 2015,Lundi 6h,35.2725,52.87
Octobre 2015,Lundi 7h,42.2175,108.83
Octobre 2015,Lundi 8h,45.5775,108.83
Octobre 2015,Lundi 9h,46.487500000000004,108.83
Octobre 2015,Lundi 10h,44.3375,108.83
Octobre 2015,Lundi 11h,44.86,108.83
Octobre 2015,Lundi 12h,44.43,108.83
Octobre 2015,Lundi 13h,43.410000000000004,108.83
Octobre 2015,Lundi 14h,40.575,108.83
Octobre 2015,Lundi 15h,38.86,108.83
Octobre 2015,Lundi 16h,39.1225,108.83
Octobre 2015,Lundi 17h,45.8375,108.83
Octobre 2015,Lundi 18h,52.775,108.83
Octobre 2015,Lundi 19h,57.4625,108.83
Octobre 2015,Lundi 20h,50.575,108.83
Octobre 2015,Lundi 21h,44.932500000000005,108.83
Octobre 2015,Lundi 22h,45.0975,52.87
Octobre 2015,Lundi 23h,41.5725,52.87
Octobre 2015,Mardi 0h,38.325,52.87
Octobre 2015,Mardi 1h,35.1275,52.87
Octobre 2015,Mardi 2h,32.620000000000005,52.87
Octobre 2015,Mardi 3h,29.6875,52.87
Octobre 2015,Mardi 4h,29.2375,52.87
Octobre 2015,Mardi 5h,31.3375,52.87
Octobre 2015,Mardi 6h,40.05,52.87
Octobre 2015,Mardi 7h,51.212500000000006,108.83
Octobre 2015,Mardi 8h,53.875,108.83
Octobre 2015,Mardi 9h,51.74,108.83
Octobre 2015,Mardi 10h,50.205,108.83
Octobre 2015,Mardi 11h,49.115,108.83
Octobre 2015,Mardi 12h,48.0475,108.83
Octobre 2015,Mardi 13h,47.0525,108.83
Octobre 2015,Mardi 14h,46.7075,108.83
