code,p_w_m2_ete_jour,p_w_m2_ete_nuit,p_w_m2_hiver_jour,p_w_m2_hiver_nuit,p_w_m2_intersaison_jour,p_w_m2_intersaison_nuit
166,94.39884716620027,52.452560148532875,61.921829644991945,38.926351825337015,57.42969646916973,39.054349382411644
170,79.19108636667016,28.998799094888934,71.88403579900282,30.58626459655956,56.29903990472604,24.40822008431749
174,120.93281093792194,67.52652114356981,110.49863645412822,73.4333455056732,100.37298384771738,68.05043704330585
177,84.26182642672956,52.725654504338586,101.21639779048682,64.4156046902143,76.4547454087966,52.548384387047314
181,133.27486128959546,78.89615664592473,95.5623820781975,57.21592294215193,89.81732893258811,68.80656357239859
182,104.76127833041015,51.55238235144954,90.83088195711571,52.81346115177651,76.2378122929116,49.273133083918644
188,60.445857134788895,27.02513592946104,58.724897688862654,25.433695556510216,48.566632665400554,23.68721777965574
189,78.72228307225818,47.215184465941704,59.27031050528692,36.6343497546377,58.61763671394705,38.82514321130976
190,72.12599756341993,29.47751744268453,57.93910591459966,28.445554531798138,54.06198222331192,32.29972472299918
201,110.4662019960886,48.44450311995686,95.51756109336833,39.36869122755246,87.02552807812347,40.7952317110597
208,79.98056827256586,46.03555961803298,68.58195786361023,40.06811068479923,61.81033548583601,42.045307939470966
209,93.40877997468439,48.85314695047162,79.29445103046177,44.82691183296941,72.70332467966081,48.898996153179716
212,11.465021799872329,42.21724742057121,46.10257793530398,31.402981542891084,11.745589938814014,35.64088839240334
215,84.36730014292706,34.75834275654301,73.54426555768468,38.716164554265575,69.90338156655166,34.866666653461
217,134.0118584666898,51.4534670953999,107.81023942116302,48.12008995065146,97.09850714083288,41.7659429827773
219,81.15890392303383,37.99977976716763,68.43902388092734,39.0539512895078,61.86636681272641,36.95090078679523
221,82.40131702398584,35.91590229005644,63.32468101704558,33.853005077903454,59.97612928616571,37.351562165276505
223,57.54344123648973,32.10690455282388,58.59920627213983,35.31747762401124,54.83261635355859,39.171674697324214
225,69.17396682274999,31.45892719464401,68.63138951840617,38.477947519847,60.75619390191556,33.89474684112792
228,44.50646390963574,23.98687869351861,47.64765449538738,33.16975176183225,36.84569033030004,27.253077024399143
229,94.90862261261616,43.68007029889065,83.89030936568382,35.41214368364971,77.37359064293896,36.176253154419996
230,112.45593348422038,61.923191902464936,74.15085008908353,44.47801390644233,68.75363857092331,46.63765401251996
232,73.97678915580903,45.23395552808072,52.39508614598721,34.29492297222338,51.772331750599164,35.490059036185166
233,44.93895558711112,38.938175301675585,69.84959511281888,33.84671303495185,50.84747783177964,37.828676297209434
235,75.54451254543024,36.76800458700242,67.3683196300458,33.057257728332075,62.49752845623727,34.5225671628491
236,66.87503302007528,33.61642387821972,55.629281629317624,35.839117715459885,51.33989592492677,33.14171875011907
237,79.54954437925262,28.806035606732113,65.93037108988506,31.462337926995165,56.16497392916084,30.275072566818437
239,83.32914549366477,39.86812626199207,48.577884297695206,24.96242452152867,46.397550008948514,23.520079631087796
241,112.26099955772938,47.02459725097946,108.16541675079317,49.24942149808805,90.32963430401254,44.92377027181259
242,12.312493547807948,41.5404262220029,77.14746771406544,36.26323667510406,65.41740681582877,31.337145071604088
246,111.14474226317122,52.059508900018834,68.0356333526162,41.33939519215519,72.33510152882839,41.17129153324999
250,69.89738806301308,24.7705899989644,62.192315530199274,26.762899577020473,57.679965998497025,22.99774354099009
252,67.36127355561827,37.65508397473985,53.1630696274575,33.455827419740196,47.684560053518396,30.584637355215367
253,38.782702155990464,33.82918110673267,56.42143172748493,34.8432134507242,29.832770314000115,34.38952821760773
258,85.29684740911001,47.737891703662854,68.9213040534194,42.28470290154573,67.99521255233503,46.621539344355675
261,64.19983603767551,36.81364467018073,49.507744092719896,32.16435375614804,49.15026868070537,35.33973236771511
262,61.365385336049,32.43951718442384,47.34526013477544,23.82107571941007,45.90616701234227,25.71266914533062
264,81.00610915540254,32.502434308739524,70.896554886266,37.3912220541016,63.3581449634804,29.26195225964901
265,82.90466597203373,40.04638560975969,93.06322711869775,47.014167192412806,76.21877295969996,35.9898673128638
